"lat","long"
37.4205,126.9282
37.5643,126.9284
35.9518,126.9308
37.52,126.9336
37.5907,126.9355
35.0471,126.9361
35.1614,126.9366
37.582,126.9366
35.1621,126.9367
34.986,126.9372
35.9517,126.939
37.3792,126.9399
37.5412,126.9421
37.5413,126.9422
35.9484,126.943
35.0425,126.9458
37.5394,126.9465
37.9955,126.9476
37.5418,126.9483
37.4033,126.9489
37.5321,126.9568
37.2681,126.9572
35.676,126.9581
35.7869,126.9608
37.3951,126.9648
36.7552,126.967
37.3922,126.9706
35.9593,126.9709
35.9523,126.9719
37.5633,126.9736
35.0532,126.9742
37.5706,126.9799
37.5679,126.981
35.3208,126.9821
37.1639,126.9826
35.9613,126.9886
35.0657,126.9928
36.7951,126.9933
37.2706,127.0002
37.5559,127.0052
37.2157,127.007
37.5304,127.0073
37.3034,127.0076
36.7936,127.0087
37.5156,127.0097
37.5414,127.0113
37.3052,127.0127
37.4963,127.0135
37.4952,127.014
36.8434,127.0143
36.7574,127.0145
35.227,127.0147
35.309,127.0148
37.5927,127.0156
35.3101,127.0175
35.9685,127.0181
36.7778,127.0182
36.7781,127.0185
37.5156,127.0205
37.5101,127.0209
37.5047,127.0219
37.4953,127.0244
35.9592,127.0248
37.525,127.0255
37.2665,127.0269
37.623,127.0278
37.506,127.0282
37.4976,127.0301
35.956,127.0302
37.5686,127.0318
37.497,127.0325
37.4931,127.0341
37.4914,127.0369
37.5076,127.0372
37.5614,127.0384
37.48,127.039
37.4799,127.0392
35.2331,127.0393
37.5238,127.0395
37.5079,127.04
37.737,127.04
36.9325,127.0443
37.7488,127.0447
37.4844,127.0451
37.4747,127.0452
37.6215,127.0453
37.2582,127.0454
37.5745,127.0468
37.6679,127.0471
37.5912,127.0477
37.2922,127.0497
36.8439,127.0546
37.5227,127.055
37.5068,127.0553
37.566,127.0612
35.8641,127.0646
35.8638,127.0651
37.5479,127.0651
37.0537,127.0659
37.5053,127.0661
37.5016,127.0677
36.7701,127.0694
37.5728,127.0705
37.5702,127.071
36.7739,127.0714
37.5718,127.0724
37.6251,127.0728
37.6562,127.0734
37.1423,127.0738
36.7743,127.0741
37.6212,127.0741
37.1522,127.0743
37.8651,127.0747
36.7739,127.0748
37.6595,127.0757
37.2502,127.0766
37.4819,127.0774
37.2834,127.0783
37.6262,127.0799
37.25,127.0805
37.3793,127.0812
37.3816,127.0826
36.8342,127.0829
35.8206,127.0835
37.285,127.0847
37.2794,127.0861
37.9659,127.0873
37.7956,127.0875
36.9962,127.0884
35.8614,127.0886
37.3831,127.0895
37.2826,127.0897
37.2878,127.0897
37.5506,127.09
36.1982,127.0904
37.796,127.0936
36.842,127.0986
36.1713,127.0996
37.3235,127.1004
35.8029,127.1011
37.4222,127.1017
36.1285,127.1025
35.8179,127.1032
37.266,127.1066
37.4004,127.1067
37.4175,127.1076
37.4178,127.1077
36.7886,127.108
36.7895,127.1081
37.6303,127.1091
36.8103,127.1101
37.3083,127.1104
36.8119,127.1106
35.8607,127.1117
35.8355,127.1119
37.1907,127.1126
35.8117,127.1137
37.2616,127.1152
37.3064,127.1152
35.8694,127.1154
36.6511,127.1164
36.8074,127.1181
37.2242,127.1188
36.4465,127.119
35.8248,127.1198
36.8241,127.1201
37.2784,127.1205
35.8148,127.1207
37.2762,127.1209
37.276,127.1209
37.2814,127.1211
37.3855,127.1215
37.3074,127.1223
36.7881,127.123
37.2869,127.1235
37.2797,127.1236
36.7997,127.1244
37.5312,127.1244
37.5257,127.1251
36.7933,127.1254
35.9592,127.1261
37.2638,127.1262
37.5483,127.127
36.8292,127.1277
36.7949,127.1281
35.8128,127.1306
37.157,127.1307
36.4705,127.1329
37.3924,127.1329
35.2753,127.133
35.8274,127.1334
35.8326,127.1336
37.5447,127.1343
37.1963,127.1345
36.834,127.1346
37.8668,127.1363
37.2176,127.1369
26.3723,127.1408
37.133,127.1409
36.8333,127.1415
35.3791,127.1422
36.468,127.1428
37.332,127.1428
36.8312,127.143
37.5453,127.1433
36.8376,127.1455
37.1896,127.146
37.2745,127.1464
37.1926,127.1468
37.4988,127.1472
35.8605,127.1496
37.5924,127.1496
37.5181,127.1498
37.2839,127.15
37.4151,127.1509
37.2218,127.1511
37.2194,127.1513
37.2194,127.1515
37.0871,127.1515
37.4146,127.1517
37.554,127.1546
36.8232,127.1555
37.3904,127.1555
37.3899,127.1557
37.1905,127.1562
37.5542,127.1585
35.8303,127.1587
37.2573,127.1613
37.6136,127.1618
37.8513,127.1632
36.5035,127.1634
37.9652,127.1652
37.9653,127.1654
37.3184,127.166
37.3023,127.1666
37.3028,127.167
37.498,127.1671
37.9651,127.1677
37.3561,127.1683
37.4968,127.1689
36.2773,127.1704
37.5507,127.1717
37.2213,127.1719
36.4828,127.172
35.3107,127.1728
37.3855,127.1784
37.9643,127.1784
37.9664,127.1789
37.3195,127.1791
36.6209,127.1825
37.2041,127.1837
37.204,127.184
37.2048,127.1845
37.2944,127.1856
37.7121,127.1866
37.9456,127.188
37.1293,127.188
37.202,127.1886
37.1288,127.1888
37.13,127.1898
37.0756,127.1934
36.8769,127.2009
37.6981,127.201
37.085,127.2012
35.7062,127.202
35.7036,127.2044
37.5876,127.2061
37.6887,127.2082
37.4212,127.2084
37.4238,127.2097
37.4282,127.2109
37.4041,127.2117
37.679,127.2161
37.5411,127.2161
37.2152,127.22
34.8168,127.2211
36.7671,127.2214
38.2074,127.2219
37.1709,127.2229
36.32,127.2314
36.3186,127.2315
37.1544,127.2336
37.8417,127.2348
37.0919,127.2357
37.7587,127.2386
37.8831,127.2415
37.8819,127.2415
37.097,127.2522
36.2745,127.2557
37.8698,127.2563
36.8658,127.2567
34.8153,127.2598
37.1047,127.2604
37.119,127.2605
35.8157,127.2607
37.6458,127.266
37.646,127.266
37.646,127.2663
35.0548,127.2679
35.0428,127.2692
37.6185,127.273
37.8735,127.2733
37.6457,127.2739
37.6456,127.274
35.61,127.2804
37.9043,127.2805
36.7409,127.2832
36.9592,127.289
37.6135,127.29
36.3545,127.2907
37.6131,127.293
38.171,127.2939
36.6074,127.2941
37.2184,127.2952
36.8016,127.2985
37.8004,127.2993
38.1619,127.3021
37.7972,127.3054
38.0741,127.3055
35.0448,127.3087
38.0745,127.3088
36.9048,127.3119
35.0517,127.3147
36.3752,127.3186
37.9307,127.3189
36.6655,127.319
37.9287,127.3195
35.8407,127.3252
36.153,127.3259
37.1341,127.3261
36.6307,127.3306
37.216,127.3358
36.3043,127.3366
37.216,127.3366
36.9394,127.3372
36.9405,127.3373
37.2072,127.3379
36.9365,127.3384
36.3304,127.339
37.0954,127.3418
36.355,127.3433
37.8771,127.3515
37.3366,127.3516
37.3356,127.3519
37.6454,127.356
36.3069,127.363
37.3855,127.373
36.715,127.3759
36.3476,127.3767
36.3542,127.3768
36.359,127.377
36.3533,127.3784
36.3617,127.3785
36.3506,127.3786
36.3595,127.3802
36.346,127.3814
36.3695,127.3815
36.7215,127.382
36.3441,127.3828
36.722,127.3833
36.7249,127.3833
37.9935,127.3844
35.4169,127.3846
36.9474,127.3864
36.9474,127.3868
36.3533,127.387
37.794,127.3872
36.3594,127.388
36.3529,127.3881
36.3473,127.3881
36.3583,127.3888
36.3526,127.3895
37.0467,127.3898
37.7908,127.3904
36.5464,127.3917
36.3375,127.3917
36.408,127.3923
36.317,127.3931
36.317,127.3932
36.9562,127.3945
36.4034,127.3963
36.4006,127.3976
36.7903,127.4003
36.3991,127.401
36.4188,127.4015
37.1881,127.4025
37.1882,127.4028
37.1882,127.4031
34.8666,127.405
36.3394,127.4055
36.4001,127.4057
37.0442,127.4057
36.8183,127.4058
36.3196,127.4062
37.2991,127.4079
36.3269,127.408
36.3379,127.4097
36.3204,127.4098
37.0386,127.4121
37.0386,127.4131
37.1567,127.4152
37.1807,127.4168
37.1801,127.4183
37.1451,127.4192
37.1458,127.4198
37.1457,127.4198
37.1541,127.4199
37.4018,127.4218
36.3248,127.423
37.7386,127.4238
36.6216,127.424
36.379,127.4271
37.1513,127.4287
36.7114,127.4288
36.714,127.429
36.7132,127.4291
36.6305,127.4295
37.3541,127.4303
36.6228,127.4307
36.6408,127.4307
36.6228,127.4308
36.3192,127.4324
37.282,127.4339
36.6393,127.4362
36.8521,127.4363
36.3659,127.4375
36.8623,127.4412
36.6068,127.4467
36.9898,127.4481
34.9017,127.4487
36.6177,127.4488
36.6143,127.4507
37.6562,127.4508
37.1754,127.4509
37.6563,127.451
37.6562,127.4511
37.1757,127.4513
37.6538,127.4519
37.1766,127.4524
37.6656,127.4533
36.3062,127.4548
36.6175,127.4554
37.6625,127.4565
36.652,127.457
37.036,127.4648
37.036,127.465
37.0898,127.4673
35.2113,127.4693
36.8201,127.4704
36.8204,127.4708
36.5944,127.4719
36.9754,127.4729
37.6184,127.4752
36.6591,127.4773
37.6169,127.4809
37.621,127.4819
37.6202,127.482
37.2588,127.4823
37.4817,127.4851
36.6662,127.4861
37.6179,127.4866
37.4964,127.4882
37.3917,127.4889
36.1058,127.4904
37.207,127.4906
37.2526,127.4911
34.9751,127.4916
37.3865,127.4916
36.6056,127.4928
34.9724,127.493
34.9734,127.4938
36.757,127.4953
37.393,127.4973
37.494,127.4993
37.8385,127.5083
34.9587,127.5118
36.6204,127.5119
34.9469,127.5129
36.6238,127.5148
34.9507,127.5155
34.9527,127.516
37.0417,127.5164
34.956,127.5201
34.9682,127.521
34.9384,127.5217
36.977,127.5236
34.9414,127.5238
34.9696,127.5247
34.9546,127.5318
36.7247,127.5393
34.9631,127.5461
37.203,127.5462
37.8308,127.5483
37.831,127.5484
34.9399,127.5557
37.232,127.5579
37.6739,127.5605
37.6739,127.5607
37.674,127.561
37.6675,127.5624
37.6896,127.5665
34.966,127.5667
37.6924,127.5667
37.2088,127.5707
37.2086,127.5717
37.0808,127.573
37.2048,127.5761
37.2075,127.5763
37.8299,127.5786
37.1917,127.5803
37.1916,127.5803
34.9779,127.5831
37.2442,127.594
37.2189,127.5952
37.2142,127.5955
35.6784,127.5969
36.9814,127.601
37.2393,127.6016
37.2431,127.6019
37.2429,127.602
37.2432,127.602
37.2781,127.6034
37.2441,127.6035
36.6827,127.6037
34.9711,127.608
37.7517,127.6134
37.2309,127.6165
37.258,127.6178
36.9309,127.6212
36.9434,127.6215
34.6485,127.6225
37.1599,127.6275
37.2989,127.6283
37.1792,127.6287
37.1902,127.6319
37.179,127.6334
35.831,127.636
37.2984,127.6371
37.2983,127.6372
37.2638,127.6408
37.308,127.6413
37.3723,127.6466
34.7755,127.6477
34.7752,127.649
37.257,127.6492
37.4184,127.6499
34.7611,127.6507
34.7904,127.6516
37.0276,127.6523
34.7613,127.6524
26.1693,127.6548
37.4173,127.6555
37.7721,127.6561
37.7702,127.6571
34.759,127.6572
34.7585,127.6641
34.7578,127.6643
-18.2186,127.6649
34.7592,127.667
34.7464,127.6709
37.6388,127.6722
37.639,127.6747
37.0226,127.6748
37.6389,127.6749
37.6462,127.682
34.9477,127.6837
37.6513,127.6837
37.2047,127.6854
37.6668,127.6862
37.6669,127.6864
34.9477,127.6878
37.6509,127.6887
37.6374,127.69
34.7543,127.6927
37.3663,127.6928
34.941,127.6946
34.9354,127.6948
34.9519,127.6962
37.3672,127.6963
34.9508,127.6967
34.9513,127.6967
34.9253,127.6969
34.9497,127.6975
37.0833,127.7008
37.4749,127.7015
34.7849,127.7016
34.768,127.7034
37.3653,127.7045
37.3675,127.7052
37.1802,127.7055
34.7547,127.7076
26.1219,127.7077
37.1779,127.7077
26.1209,127.7088
34.9558,127.7093
26.2605,127.7113
34.9628,127.7144
35.6892,127.7153
26.1141,127.7154
26.4154,127.7162
37.5962,127.7166
35.688,127.7169
37.8413,127.7185
37.7688,127.7193
34.7591,127.7199
26.1256,127.7205
26.4341,127.7221
26.4342,127.7222
34.9354,127.7227
37.3345,127.7274
37.7408,127.7278
35.519,127.729
34.7081,127.7304
37.3322,127.7312
37.8623,127.7325
37.8995,127.7334
37.3432,127.7345
37.8739,127.7348
37.2684,127.7367
37.8626,127.7373
37.8549,127.7374
37.3023,127.7394
37.8561,127.7394
37.2954,127.7399
37.8629,127.74
26.2455,127.7409
37.176,127.7411
26.2486,127.7412
26.249,127.7412
37.1759,127.7413
26.2491,127.7414
37.0565,127.7445
37.3025,127.7463
26.2151,127.7472
37.8806,127.75
37.9034,127.751
26.411,127.7512
37.8553,127.7518
35.5234,127.7547
26.3369,127.7562
35.9095,127.7567
37.8862,127.757
37.7408,127.7579
37.7412,127.758
37.8581,127.7587
26.1967,127.7591
37.8676,127.7597
26.2056,127.7605
26.3715,127.7606
26.3713,127.7607
26.208,127.7614
37.8812,127.7629
37.7436,127.7667
37.7435,127.7668
37.7436,127.7668
37.8431,127.7701
26.1509,127.7743
26.1381,127.7776
26.1483,127.7799
37.0304,127.7859
26.2762,127.7904
26.2762,127.7905
37.4818,127.7911
37.4814,127.7915
26.3676,127.7943
36.9744,127.8004
26.4201,127.8011
26.2914,127.8021
35.1005,127.8064
26.1795,127.8117
37.4379,127.8141
37.438,127.8141
37.0178,127.8166
37.4344,127.8176
37.4343,127.8177
26.4551,127.8192
26.455,127.8194
37.4136,127.8219
26.7255,127.8223
37.414,127.8224
37.4139,127.8224
26.394,127.8245
37.327,127.8286
37.453,127.8294
37.4531,127.8301
26.4048,127.8304
37.3203,127.8328
26.442,127.8361
36.9469,127.839
37.5231,127.8424
37.4064,127.8425
34.7768,127.8518
34.7767,127.8518
26.4585,127.8674
37.0296,127.8678
37.6235,127.8684
37.6818,127.873
37.6775,127.8733
37.4011,127.8795
37.6893,127.88
37.693,127.8822
37.6937,127.8863
34.8342,127.887
26.6445,127.8878
26.5103,127.8926
26.5104,127.8927
34.8631,127.8938
26.6378,127.8961
26.4991,127.8961
26.4998,127.8962
35.6845,127.8999
26.6781,127.9009
36.9748,127.9127
37.3069,127.9191
37.3248,127.9225
36.9866,127.9226
37.3361,127.9286
36.9776,127.9287
37.3552,127.9327
36.3379,127.9337
37.3464,127.9393
26.5283,127.9397
26.6772,127.9418
37.3215,127.9429
36.3351,127.9444
37.3321,127.9486
37.3297,127.9494
37.3257,127.9559
35.0153,127.9567
37.328,127.9605
37.3218,127.9626
37.32,127.9653
26.5372,127.9671
37.0714,127.9679
26.6417,127.9741
37.3312,127.9741
26.6462,127.9896
26.5015,127.992
37.4868,128.001
37.3889,128.0131
37.3872,128.0154
35.0994,128.016
35.1516,128.0542
35.1702,128.0553
36.0421,128.0565
35.184,128.0598
35.1709,128.0627
35.1981,128.068
34.8364,128.0723
35.1822,128.0734
37.4614,128.0746
37.4613,128.0746
37.966,128.0771
26.5484,128.0778
26.5484,128.0789
34.9362,128.0823
35.1026,128.0837
36.1248,128.0932
35.0795,128.0941
35.1716,128.0961
36.1273,128.1025
35.1645,128.1135
35.2087,128.1139
36.128,128.1139
36.1383,128.1166
37.8864,128.118
36.6599,128.1199
36.1225,128.1279
36.7152,128.1618
36.4105,128.1627
36.421,128.163
37.13,128.1782
37.1359,128.1827
34.9671,128.1859
35.355,128.1883
36.5864,128.1901
37.1434,128.2001
36.5968,128.2013
37.1379,128.2077
37.16,128.2248
36.049,128.2258
37.4735,128.2335
37.1745,128.2365
37.4905,128.2504
35.7276,128.2705
35.7327,128.2719
37.0896,128.2727
35.293,128.2876
36.1491,128.3087
36.1521,128.3104
36.1467,128.3105
37.9622,128.321
37.5852,128.3231
36.1332,128.3233
36.1347,128.3236
36.1538,128.3246
34.976,128.3342
34.9691,128.3345
37.5891,128.3356
37.5891,128.3363
37.5892,128.3377
36.1147,128.3385
36.0736,128.3395
36.0694,128.3404
36.0642,128.344
35.2627,128.3467
36.1251,128.3477
36.0725,128.3478
36.0837,128.3485
36.0667,128.3508
36.0968,128.3541
36.1102,128.3562
36.0968,128.3569
36.1031,128.357
36.0978,128.3574
36.0991,128.3576
36.0873,128.359
36.0946,128.3592
36.1051,128.366
36.1221,128.3777
36.0034,128.3822
34.8604,128.4084
36.0746,128.4087
36.1018,128.409
36.1631,128.4144
36.1359,128.4156
34.8862,128.416
36.0768,128.4164
36.1469,128.4198
36.1368,128.4201
36.1373,128.4204
36.1359,128.421
34.8782,128.4211
34.8595,128.4226
36.1168,128.4266
36.0976,128.4287
36.0936,128.4328
36.0954,128.433
34.8111,128.4337
36.1392,128.4412
36.1579,128.4428
36.0006,128.4441
36.0029,128.446
36.003,128.4463
36.0024,128.4467
36.655,128.4498
36.1614,128.4499
37.5387,128.4532
35.9964,128.4534
36.0172,128.464
36.0832,128.4681
36.1609,128.4693
36.1609,128.4695
37.1849,128.4715
35.3878,128.4808
36.1696,128.4833
35.117,128.486
35.841,128.4896
35.8417,128.4908
35.8534,128.5044
35.854,128.506
35.8543,128.5061
35.8059,128.5064
38.3156,128.5064
38.3156,128.5067
35.8509,128.5078
35.2492,128.5101
35.4883,128.5108
38.3105,128.5109
35.8141,128.5113
35.2512,128.5158
36.6596,128.5178
35.8502,128.5183
36.6598,128.5183
35.8606,128.5216
35.8131,128.5223
35.8192,128.5284
38.2104,128.5284
38.2082,128.531
35.2908,128.5311
35.8449,128.5312
35.8376,128.5325
35.8225,128.5353
35.8441,128.536
35.837,128.5374
35.8707,128.5407
35.8143,128.5415
38.2574,128.542
35.8399,128.5429
36.2541,128.5429
35.8347,128.5432
35.908,128.5433
35.9483,128.5433
35.8685,128.5446
35.8103,128.5461
35.8368,128.5477
35.8078,128.548
35.8179,128.5483
35.9323,128.549
35.863,128.5501
35.8376,128.5511
35.8691,128.554
35.8656,128.5562
35.8644,128.5563
35.8859,128.5571
35.9321,128.5576
35.839,128.5579
35.1794,128.5582
35.1801,128.5593
35.9425,128.5603
35.9433,128.5612
35.1819,128.5639
35.8469,128.5675
35.1958,128.5697
35.9399,128.57
35.1643,128.5723
35.2,128.5743
38.207,128.5745
35.8723,128.5751
38.2136,128.5773
38.1973,128.5775
35.8642,128.5792
34.8956,128.5797
35.85,128.5806
35.2173,128.582
35.2322,128.5827
38.1893,128.5867
35.8847,128.5872
35.2197,128.5876
35.8668,128.5886
35.865,128.589
35.2371,128.5912
35.8448,128.5928
38.19,128.5938
35.8873,128.5949
35.9208,128.5987
38.1896,128.599
35.9237,128.6007
35.8487,128.6018
35.8848,128.6052
36.4774,128.607
35.3553,128.6076
34.8922,128.6103
35.2593,128.6111
36.83,128.612
35.905,128.6123
35.2543,128.6124
35.8638,128.6134
35.8495,128.6135
35.8409,128.6153
35.9079,128.6153
35.9092,128.6154
35.8565,128.617
34.8882,128.6183
35.8241,128.6193
35.8818,128.6198
36.809,128.6204
35.8236,128.6205
35.8361,128.6227
36.8098,128.6228
35.8295,128.6239
35.7946,128.624
35.8235,128.6241
34.9007,128.6245
35.8415,128.6249
35.8336,128.6253
35.858,128.6253
35.8491,128.6254
35.8674,128.6256
35.2604,128.6257
35.8285,128.6257
34.8935,128.6263
34.8962,128.6266
36.8257,128.627
35.8755,128.6278
35.2585,128.6324
35.8696,128.6325
35.8428,128.6329
35.8698,128.6332
35.8196,128.6363
35.2561,128.6367
35.2565,128.6371
35.844,128.6386
35.84,128.6393
35.8593,128.6397
35.8596,128.6401
34.8935,128.6418
34.8921,128.6419
35.233,128.6421
35.8748,128.6427
35.6639,128.6445
35.6629,128.6449
35.8813,128.645
35.663,128.646
35.1707,128.6555
37.6518,128.6561
35.2372,128.6579
37.6509,128.6613
38.0533,128.6623
35.6587,128.6634
37.6548,128.664
37.6548,128.6644
37.6549,128.6644
37.6582,128.6696
35.2191,128.675
38.0652,128.6752
35.2884,128.6784
35.2236,128.679
35.2204,128.6795
37.6456,128.6807
36.1123,128.6808
37.6445,128.6809
37.6461,128.6811
35.8761,128.6834
35.8524,128.6848
34.8702,128.6849
37.6456,128.6866
37.6578,128.6873
37.6479,128.6874
34.897,128.6899
37.6621,128.6908
34.8897,128.6914
34.8953,128.6926
35.867,128.6963
35.8631,128.6985
35.8378,128.6998
36.5667,128.6998
36.5663,128.6999
36.5619,128.7004
36.5649,128.7008
36.5619,128.7014
37.6459,128.7022
37.6507,128.7023
37.6462,128.7024
37.67,128.7041
37.6577,128.7047
35.8451,128.7064
35.2092,128.7077
-15.7914,128.7163
36.5868,128.7209
35.9899,128.7214
35.8385,128.7237
35.3079,128.7297
35.3079,128.7305
35.6483,128.7329
36.8907,128.7352
35.4923,128.7482
35.2637,128.7515
35.7962,128.761
35.7974,128.7624
35.797,128.7627
35.8434,128.7647
35.7964,128.7702
35.2498,128.7748
35.1938,128.8028
35.1914,128.8029
35.4737,128.8122
35.908,128.8129
35.1701,128.8134
35.1393,128.8149
37.2126,128.8204
35.9106,128.8215
35.0998,128.8219
35.1136,128.8235
37.8922,128.8251
35.1659,128.831
35.1535,128.8393
37.1738,128.843
32.6648,128.857
35.2404,128.8604
37.7317,128.8611
35.2693,128.8641
-31.6374,128.8645
35.2599,128.8666
35.2602,128.8704
37.7666,128.8758
37.7624,128.8762
37.7623,128.8772
35.0853,128.8777
37.7686,128.8794
37.7483,128.8837
35.0823,128.9038
37.7714,128.9123
37.7759,128.9146
35.2883,128.915
37.7599,128.917
37.7663,128.9422
37.7641,128.9501
35.0491,128.9641
35.1062,128.97
35.1344,128.9711
37.7467,128.9757
35.1366,128.976
37.7464,128.976
35.1585,128.9773
35.0599,128.9822
35.1397,128.983
35.1004,128.9864
37.1743,128.9895
35.1518,128.9906
35.15,129.002
35.1992,129.006
35.2078,129.0071
35.2261,129.0097
35.2354,129.0104
35.2125,129.0107
35.3311,129.0111
35.2119,129.0117
36.0473,129.0127
35.0806,129.0128
36.0474,129.0128
35.3274,129.0154
35.1542,129.0167
36.004,129.0191
35.1117,129.0205
35.0925,129.0245
35.1529,129.0263
35.1682,129.027
35.0985,129.0276
35.1536,129.0279
35.2137,129.0282
35.3356,129.0287
35.42,129.0295
35.2107,129.0321
35.2104,129.0343
35.1034,129.0359
35.1063,129.0365
35.1677,129.0372
35.1544,129.0377
35.1709,129.0381
35.4007,129.0383
35.3549,129.0383
35.4021,129.0401
35.4015,129.0405
35.4033,129.0427
35.1219,129.0448
35.1842,129.0475
36.0106,129.05
36.438,129.0505
35.1535,129.054
36.0079,129.0542
35.1547,129.0549
35.1539,129.0555
35.1517,129.0576
36.0093,129.0578
35.1386,129.0622
35.1494,129.0638
35.1944,129.0663
35.1363,129.0671
35.1392,129.0679
35.1704,129.0685
37.2244,129.0696
35.2056,129.0698
37.2229,129.0709
35.0867,129.0726
35.1885,129.0727
35.2152,129.077
35.2105,129.0774
35.1997,129.0776
35.1879,129.0786
35.5132,129.0788
35.206,129.0818
35.2181,129.0821
35.2174,129.0826
35.1912,129.0837
35.2289,129.084
35.187,129.0845
35.2184,129.0872
35.4887,129.0878
35.5045,129.088
35.2363,129.0901
35.2485,129.0904
35.2232,129.0907
35.2352,129.0913
35.2354,129.0924
35.2994,129.0937
35.2641,129.0964
35.2643,129.0965
35.1931,129.0993
37.5363,129.1056
35.1835,129.1068
35.297,129.108
35.1836,129.1084
35.1389,129.1084
35.1594,129.1103
35.1256,129.1107
35.2166,129.1109
35.2592,129.1113
35.5671,129.1114
35.1414,129.1118
35.5548,129.1144
35.5624,129.1151
35.2046,129.116
37.5233,129.1167
37.5185,129.1168
35.196,129.1171
35.5591,129.1185
35.2028,129.1186
37.5218,129.1187
35.1975,129.1189
35.5632,129.1193
35.5584,129.1197
35.5596,129.1217
35.1569,129.1262
35.1572,129.1289
35.169,129.1308
35.167,129.1325
35.1545,129.1452
35.1609,129.1536
35.9943,129.1626
35.9964,129.1642
35.1769,129.1648
37.4432,129.1666
37.4428,129.1675
37.4389,129.1689
35.1716,129.1748
35.3771,129.1758
35.17,129.1761
35.1723,129.1762
35.3202,129.1768
35.3716,129.1791
35.3206,129.1791
35.1742,129.1819
35.4138,129.1841
35.2564,129.1868
36.0019,129.1871
35.3119,129.1955
35.1759,129.1966
36.0043,129.2003
35.2827,129.203
37.3739,129.2069
35.8739,129.207
35.874,129.2072
35.9486,129.2078
35.8762,129.2156
35.2362,129.2162
35.8711,129.2175
35.8688,129.2195
35.2247,129.2203
35.8655,129.2231
35.8464,129.2234
35.8524,129.2236
35.856,129.2238
35.8619,129.2242
35.8607,129.2244
35.8626,129.2246
35.8563,129.2275
35.5617,129.2282
35.8769,129.2286
35.5625,129.2384
35.2702,129.2385
35.5743,129.2403
35.5729,129.2406
35.5753,129.2406
35.5742,129.2411
35.8399,129.2411
35.5733,129.2418
35.2766,129.2423
35.5698,129.2435
37.3606,129.2442
35.5683,129.2443
35.3421,129.2523
35.5408,129.2525
35.5379,129.2558
35.5577,129.2565
35.5537,129.2572
35.5553,129.2593
35.5539,129.2597
35.8641,129.2608
35.5408,129.2616
35.8644,129.2626
35.8614,129.2729
35.693,129.2742
35.6933,129.2745
35.8539,129.2768
35.5483,129.2772
35.8509,129.2839
35.8496,129.2846
35.3263,129.2869
35.4092,129.2897
35.4109,129.2903
35.8531,129.2914
35.8229,129.2954
35.553,129.2964
35.5337,129.2966
35.5513,129.3004
35.8331,129.3014
35.5334,129.3052
35.4301,129.3054
35.4343,129.3055
35.5317,129.3059
35.3647,129.3098
35.5354,129.3172
35.7115,129.3185
35.5739,129.3191
35.5735,129.3193
35.5395,129.32
36.0056,129.3209
36.0058,129.3228
35.5633,129.326
35.5397,129.3295
35.5401,129.3309
35.5271,129.331
36.0788,129.3326
35.6341,129.3329
36.0279,129.3331
35.6292,129.3336
36.0071,129.3363
36.0074,129.3364
37.1753,129.3364
35.6636,129.3373
36.0314,129.3377
36.007,129.338
35.5411,129.3384
36.0221,129.3396
36.0267,129.3402
35.5409,129.3404
36.0051,129.3404
36.0194,129.3405
36.0173,129.3413
35.383,129.3414
36.0202,129.3415
36.2242,129.3424
36.108,129.3428
35.5307,129.3433
36.0168,129.3435
35.5427,129.3439
35.543,129.3447
35.5447,129.345
36.014,129.3455
35.6282,129.3457
35.5419,129.3462
35.5461,129.3488
36.2455,129.3494
36.2451,129.3501
35.6291,129.3537
36.0522,129.3542
36.0293,129.3575
35.5749,129.3586
36.1922,129.3606
36.1651,129.3609
35.5472,129.3654
36.0154,129.3662
36.0184,129.3669
35.5877,129.3679
36.0132,129.3683
35.6837,129.3725
36.0906,129.3726
37.1028,129.3731
36.34,129.3739
36.2677,129.3758
36.0332,129.3773
36.0846,129.3807
36.0737,129.3807
36.0782,129.3822
36.0847,129.3851
36.077,129.3862
36.0837,129.3875
36.0831,129.3893
36.0851,129.395
36.085,129.3958
36.0802,129.3986
36.0796,129.3992
35.973,129.4005
37.0732,129.4071
36.0802,129.4091
35.9717,129.4094
36.0803,129.4096
35.4856,129.4224
35.5241,129.4311
35.7731,129.4863
35.8049,129.4959
28.4161,129.5337
33.8244,129.702
33.8195,129.7025
33.0253,129.7254
33.2271,129.7322
32.9779,129.776
32.8846,129.8008
32.9004,129.8026
32.6053,129.8033
32.6054,129.8033
32.9311,129.8083
32.7551,129.821
33.1579,129.8226
32.8184,129.8271
28.3247,129.9329
33.4209,129.9348
32.8196,129.9724
32.8196,129.9726
33.2475,129.9804
32.9854,129.9855
33.124,129.9865
32.9846,129.9892
33.3442,130.0025
32.8241,130.0381
32.8093,130.0447
33.2502,130.0624
33.4933,130.0635
33.2216,130.0752
33.2215,130.0755
33.4685,130.0759
33.2869,130.0807
33.2868,130.0808
33.3002,130.0911
33.3058,130.1029
33.3056,130.1031
32.8041,130.1161
32.8075,130.1199
33.5886,130.1348
33.5887,130.1349
33.2448,130.1522
33.1441,130.1567
33.6256,130.175
33.6256,130.1751
32.8009,130.1815
33.5346,130.2051
33.5186,130.2135
33.5186,130.2136
33.3564,130.241
33.3224,130.2508
33.5169,130.2629
33.4321,130.2702
33.432,130.2703
32.7436,130.2719
31.7146,130.2721
33.2994,130.2735
33.5711,130.2946
31.7284,130.306
32.5052,130.3078
